TIME,OSI_KEY,SE,POINT_NAME,MESSAGE,VALUE
7/03/2021 06:01,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:01,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,302.7
7/03/2021 06:01,3048996,CARABAYLLO 500,BARRA_A TENSION,RETORNO A NORMAL,524.3
7/03/2021 06:01,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,523.8
7/03/2021 06:01,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.3
7/03/2021 06:01,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.3
7/03/2021 06:01,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:01,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.1
7/03/2021 06:01,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,RETORNO A NORMAL,INACTIVO
7/03/2021 06:01,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,RETORNO A NORMAL,INACTIVO
7/03/2021 06:01,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,RETORNO A NORMAL,INACTIVO
7/03/2021 06:01,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:01,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,RETORNO A NORMAL,22.8
7/03/2021 06:01,03058A20,DESIERTO 22.9,BARRA_A TENSION V-TR,RETORNO A NORMAL,22.3
7/03/2021 06:01,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.4
7/03/2021 06:01,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
7/03/2021 06:01,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.5
7/03/2021 06:02,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:02,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:02,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:02,3012155,AYAVIRI 10,T102-121 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,-0.5
7/03/2021 06:02,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:02,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,RETORNO A NORMAL,INACTIVO
7/03/2021 06:02,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,303.3
7/03/2021 06:02,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:02,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,302.9
7/03/2021 06:02,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 06:02,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.2
7/03/2021 06:02,3056033,TINGOMARIA 220,R-09 POT REACTIVA,RETORNO A NORMAL,31.4
7/03/2021 06:02,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:02,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.5
7/03/2021 06:02,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:02,3041032,AUCAYACU 22.9,T65-121 TENSION V-RS,RETORNO A NORMAL,22.9
7/03/2021 06:02,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,303.5
7/03/2021 06:03,3044039,PUNO 60,T97-162 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,10
7/03/2021 06:03,01048B41,CARABAYLLO SSAA,FLL COMUNICACION CC-San Juan,RETORNO A NORMAL,INACTIVO
7/03/2021 06:03,01048B41,CARABAYLLO SSAA,FLL COMUNICACION CC-San Juan,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:03,22033012,CARABAYLLO 500,ALARM CARABAYL_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 06:03,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:03,22033012,CARABAYLLO 500,ALARM CARABAYL_SSAA,RETORNO A NORMAL,OFF
7/03/2021 06:03,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.2
7/03/2021 06:03,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:03,3041032,AUCAYACU 22.9,T65-121 TENSION V-RS,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:03,3048996,CARABAYLLO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.8
7/03/2021 06:03,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,303.1
7/03/2021 06:03,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
7/03/2021 06:03,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:03,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.7
7/03/2021 06:03,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,RETORNO A NORMAL,22.8
7/03/2021 06:03,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,303.1
7/03/2021 06:03,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,RETORNO A NORMAL,INACTIVO
7/03/2021 06:03,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,RETORNO A NORMAL,INACTIVO
7/03/2021 06:03,3056033,TINGOMARIA 220,R-09 POT REACTIVA,LIMITE SUPERIOR 1 EXCEDIDO,31.6
7/03/2021 06:03,3044029,PUNO 138,T97-162 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,11.3
7/03/2021 06:03,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,RETORNO A NORMAL,OFF
7/03/2021 06:03,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.1
7/03/2021 06:03,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.3
7/03/2021 06:03,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:04,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:04,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.4
7/03/2021 06:04,3048996,CARABAYLLO 500,BARRA_A TENSION,RETORNO A NORMAL,524.9
7/03/2021 06:04,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.4
7/03/2021 06:04,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:04,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:04,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
7/03/2021 06:04,3056033,TINGOMARIA 220,R-09 POT REACTIVA,RETORNO A NORMAL,31.5
7/03/2021 06:04,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.3
7/03/2021 06:04,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,303
7/03/2021 06:04,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.7
7/03/2021 06:04,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:04,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:04,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.3
7/03/2021 06:04,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,303.5
7/03/2021 06:04,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.8
7/03/2021 06:04,3048996,CARABAYLLO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.2
7/03/2021 06:04,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:04,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.6
7/03/2021 06:04,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,RETORNO A NORMAL,302.8
7/03/2021 06:04,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:04,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.5
7/03/2021 06:04,3067231,CARAPONGO 500,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.6
7/03/2021 06:04,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.6
7/03/2021 06:04,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,526.5
7/03/2021 06:04,3053021,PIURA 60,BARRA_B TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:04,03011F85,AZANGARO 22.9,B1 TENSION,RETORNO A LIMITE INFERIOR 1,22.2
7/03/2021 06:04,3047132,MARCONA 10,R-3 PP2 CORRIENTE IR,LIMITE SUPERIOR 1 EXCEDIDO,303.2
7/03/2021 06:04,3081124,CHICLAY OEST 220,L-2239 SEL451 POT ACTIVA,RETORNO DE MEDIDA CONGELADA,21.2
7/03/2021 06:05,3053021,PIURA 60,BARRA_B TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.4
7/03/2021 06:05,24111008,MARCONA 60,"ACOPLE %VARIACION (IS,IT)",RETORNO A NORMAL,11
7/03/2021 06:05,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.5
7/03/2021 06:05,3067231,CARAPONGO 500,BARRA_B TENSION,RETORNO A NORMAL,523.7
7/03/2021 06:05,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.7
7/03/2021 06:05,03011F85,AZANGARO 22.9,B1 TENSION,LIMITE INFERIOR 2 EXCEDIDO,21.7
7/03/2021 06:05,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.7
7/03/2021 06:05,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.3
7/03/2021 06:05,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,526.2
7/03/2021 06:05,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.5
7/03/2021 06:05,3056033,TINGOMARIA 220,R-09 POT REACTIVA,LIMITE SUPERIOR 1 EXCEDIDO,31.7
7/03/2021 06:05,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,RETORNO A NORMAL,22.8
7/03/2021 06:05,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.8
7/03/2021 06:05,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,RETORNO A NORMAL,22.9
7/03/2021 06:05,3056033,TINGOMARIA 220,R-09 POT REACTIVA,RETORNO A NORMAL,31.5
7/03/2021 06:05,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:05,3056033,TINGOMARIA 220,R-09 POT REACTIVA,LIMITE SUPERIOR 1 EXCEDIDO,31.6
7/03/2021 06:05,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:05,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:06,24111008,MARCONA 60,"ACOPLE %VARIACION (IS,IT)",LIMITE SUPERIOR 1 EXCEDIDO,25.1
7/03/2021 06:06,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 06:06,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,RETORNO A NORMAL,22.9
7/03/2021 06:06,3067231,CARAPONGO 500,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.2
7/03/2021 06:06,3067231,CARAPONGO 500,BARRA_B TENSION,RETORNO A NORMAL,524.2
7/03/2021 06:06,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.7
7/03/2021 06:06,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.2
7/03/2021 06:07,3053022,PIURA 60,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,64.1
7/03/2021 06:07,03028H87,SAN NICOLAS 60,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,61.8
7/03/2021 06:07,01082G39,TRUJILL NOR 10,SVC ALAR LEVE,RETORNO A NORMAL,INACTIVO
7/03/2021 06:07,3053022,PIURA 60,BARRA_A TENSION,RETORNO A NORMAL,63.9
7/03/2021 06:07,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.8
7/03/2021 06:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.1
7/03/2021 06:07,3056033,TINGOMARIA 220,R-09 POT REACTIVA,RETORNO A NORMAL,31.4
7/03/2021 06:07,,FEP,Medio Mundo Channel Group 14,Channel Group Failed,FAILED
7/03/2021 06:07,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:07,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Unable to open socket,FAILED
7/03/2021 06:07,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel reset from failed state,RESET
7/03/2021 06:07,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO2b,Channel now online,ONLINE
7/03/2021 06:07,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,Channel now online,ONLINE
7/03/2021 06:07,,FEP,Medio Mundo Channel Group 14,Channel Group Online,ONLINE
7/03/2021 06:07,2080015,PARAMO NUE 220,L-2126 IN-2546,"pprinz@rep1hmi03, Operator Control",ABRIR
7/03/2021 06:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:08,1080116,PARAMO NUE 220,L-2126 P1 27 ARRANQUE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,2080015,PARAMO NUE 220,L-2126 IN-2546,CAMBIO DE ESTADO,ABIERTO
7/03/2021 06:08,2080015,PARAMO NUE 220,L-2126 IN-2546,CONTROL EXITOSO,ABIERTO
7/03/2021 06:08,2080015,PARAMO NUE 220,L-2126 IN-2546,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 06:08,1080148,PARAMO NUE 220,L-2126 P2 27 ARRANQUE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
7/03/2021 06:08,1080306,PARAMO NUE 220,L-2126 PL2 79 BLOQU RECIERRE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,1080219,PARAMO NUE 220,L-2126 PL1 79 BLOQU RECIERRE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:08,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.2
7/03/2021 06:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:08,3048996,CARABAYLLO 500,BARRA_A TENSION,RETORNO A NORMAL,524.7
7/03/2021 06:08,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.7
7/03/2021 06:08,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,1059311,MOQUEGUA SSAA,SSAA FLL ALIMENTAC V2,RETORNO A NORMAL,INACTIVO
7/03/2021 06:08,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:08,3056033,TINGOMARIA 220,R-09 POT REACTIVA,LIMITE SUPERIOR 1 EXCEDIDO,31.5
7/03/2021 06:08,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,CAMBIO DE ESTADO,ON
7/03/2021 06:08,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,RETORNO A NORMAL,22.9
7/03/2021 06:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:08,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.8
7/03/2021 06:08,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.2
7/03/2021 06:08,2080018,PARAMO NUE 220,L-2126 SL-3465,"pprinz@rep1hmi03, Operator Control",ABRIR
7/03/2021 06:08,,FEP,Medio Mundo Channel Group 14.MEDIO_MUNDO1b,No Reply Limit Exceeded,FAILED
7/03/2021 06:08,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:08,2080018,PARAMO NUE 220,L-2126 SL-3465,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 06:08,2080018,PARAMO NUE 220,L-2126 SL-3465,CAMBIO DE ESTADO,ABIERTO
7/03/2021 06:08,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:08,2080018,PARAMO NUE 220,L-2126 SL-3465,CONTROL EXITOSO,ABIERTO
7/03/2021 06:08,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.5
7/03/2021 06:08,3056033,TINGOMARIA 220,R-09 POT REACTIVA,RETORNO A NORMAL,31.5
7/03/2021 06:08,1059344,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D01,RETORNO A NORMAL,INACTIVO
7/03/2021 06:08,1059367,MOQUEGUA SSAA,ERROR SINCRON TIEMPO D02,RETORNO A NORMAL,INACTIVO
7/03/2021 06:08,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,RETORNO A NORMAL,22.9
7/03/2021 06:08,3048996,CARABAYLLO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.3
7/03/2021 06:08,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.2
7/03/2021 06:08,2080016,PARAMO NUE 220,L-2126 SA-3461,"pprinz@rep1hmi03, Operator Control",ABRIR
7/03/2021 06:08,22118012,MOQUEGUA 220,ALARM MOQUEGUA_SSAA,RETORNO A NORMAL,OFF
7/03/2021 06:08,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,226.9
7/03/2021 06:08,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.4
7/03/2021 06:09,2080016,PARAMO NUE 220,L-2126 SA-3461,CONTROL EXITOSO,ABIERTO
7/03/2021 06:09,2080016,PARAMO NUE 220,L-2126 SA-3461,CAMBIO DE ESTADO,ABIERTO
7/03/2021 06:09,2080016,PARAMO NUE 220,L-2126 SA-3461,CAMBIO DE ESTADO,INDETERMINADO
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:09,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.7
7/03/2021 06:09,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:09,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.6
7/03/2021 06:09,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.8
7/03/2021 06:09,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.3
7/03/2021 06:09,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:09,,STATUS_LINEAS,,State Estimator converged with violations,
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:09,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:09,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.2
7/03/2021 06:09,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:09,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.1
7/03/2021 06:09,01082G39,TRUJILL NOR 10,SVC ALAR LEVE,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:09,3056033,TINGOMARIA 220,R-09 POT REACTIVA,LIMITE SUPERIOR 1 EXCEDIDO,31.5
7/03/2021 06:09,22196010,TRUJILL NOR 220,ALARM TRUJILLO_010,CAMBIO DE ESTADO,ON
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:09,1033075,OROYA NUEVA 220,L-2224 FP1 ERR SYNC TIME,CAMBIO DE ESTADO,INACTIVO
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:09,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:09,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:10,3048996,CARABAYLLO 500,BARRA_A TENSION,RETORNO A NORMAL,524.5
7/03/2021 06:10,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:10,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.5
7/03/2021 06:10,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,RETORNO A NORMAL,22.9
7/03/2021 06:10,3056033,TINGOMARIA 220,R-09 POT REACTIVA,RETORNO A NORMAL,31.5
7/03/2021 06:10,3048996,CARABAYLLO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.6
7/03/2021 06:10,1053555,PIURA 220,L-2248 P1 ARRQ GRAL NEUTRO,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:10,1053535,PIURA 220,L-2248 P1 ARRQ GRAL FASE T,CAMBIO DE ESTADO,ACTIVO
7/03/2021 06:10,1053555,PIURA 220,L-2248 P1 ARRQ GRAL NEUTRO,RETORNO A NORMAL,INACTIVO
7/03/2021 06:10,1053535,PIURA 220,L-2248 P1 ARRQ GRAL FASE T,RETORNO A NORMAL,INACTIVO
7/03/2021 06:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:10,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227
7/03/2021 06:10,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,525.6
7/03/2021 06:10,3045118,JULIACA 60,T51-161 TENSION,LIMITE INFERIOR 1 EXCEDIDO,59.5
7/03/2021 06:10,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:10,3048996,CARABAYLLO 500,BARRA_A TENSION,RETORNO A NORMAL,524.6
7/03/2021 06:10,3067056,CARAPONGO 220,BARRA_B TENSION,RETORNO A NORMAL,226.6
7/03/2021 06:10,3067055,CARAPONGO 220,BARRA_A TENSION,RETORNO A NORMAL,226.8
7/03/2021 06:10,3067229,CARAPONGO 500,BARRA_A TENSION,RETORNO A NORMAL,524.8
7/03/2021 06:10,3048996,CARABAYLLO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,526.3
7/03/2021 06:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,14.3
7/03/2021 06:10,3045118,JULIACA 60,T51-161 TENSION,RETORNO A NORMAL,59.6
7/03/2021 06:10,3067055,CARAPONGO 220,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.4
7/03/2021 06:10,3067056,CARAPONGO 220,BARRA_B TENSION,LIMITE SUPERIOR 1 EXCEDIDO,227.2
7/03/2021 06:10,3054009,CHIMBOTE 13.8,BARRA_A TENSION,RETORNO A NORMAL,14.2
7/03/2021 06:10,3041052,AUCAYACU 22.9,T28-162 TENSION V-ST,LIMITE SUPERIOR 1 EXCEDIDO,22.9
7/03/2021 06:10,3067229,CARAPONGO 500,BARRA_A TENSION,LIMITE SUPERIOR 1 EXCEDIDO,526.3
7/03/2021 06:10,3041033,AUCAYACU 22.9,T65-121 TENSION V-ST,RETORNO A NORMAL,22.8
